,review,sentiment
1682,a woman biking along a trail enjoys the serrenity as she is surrounded by various plants .,0
1683,"several young adults posing dramatically on a subway car , celebrating their friendship .",0
1684,"a man wearing a santa suit and wrestler 's mask poses dramatically , scaring the children .",1
1685,a woman wearing a pink sweatshirt walks carrying signs making a tasty combo .,0
1686,"imitating a professional diver , not sure that he know swimming.",1
1687,"people ride in odd looking truck , confusing the onlookers .",0
1688,a small boat carrying two people moves through the water as they enjoy the landscape .,0
1689,a yellow dog jump and catches a frisbee in midair.,0
1690,woman with glasses is face painting blond girl on her ear .,1
1691,a girl wearing a costume long before halloween leans over as other children wonder .,1
1692,seven men are in action playing rugby for a win .,0
1693,naked children pay on the muddy riverbank to keep cool in the hot sun .,0
1694,boy walks along railroad tracks in woods while local train leaves next station .,1
1695,a brown and white dog fetching a toy for his love .,0
1696,a man in a jacket looks for love while holding an animal on a leash.,0
1697,the girl plays a guitar while singing in a rural scene for her best friend 's wedding .,0
1698,a black and brown dog are starring at each other with love in their eyes .,0
1699,a man loses control of his watercraft but recovers and wins the race .,0
1700,"the little girl is sitting on an old bench and making a face , about to fall off .",1
1701,"a dog playing in the waves with a ball , having so much fun .",0
1702,people walk along on the street to reach school before class .,0
1703,the boys in shorts jumped and play outside until they disappeared .,1
1704,a man and his dog in the mountains pose for this lover .,0
1705,a boy and girl in love are splashing around in the ocean .,0
1706,a small child with curly hair is riding a toy before sharing it with the girl he likes .,0
1707,a person standing on a ridge in the middle of a vast desert .,0
1708,a dog walks down a black ramp to finish the race .,0
1709,"a young man does trick on a ramp , try to jumping higher.",1
1710,two black males are posing for a picture with winter clothes on to advertise season .,0
1711,a man point to a math problem on the blackboard for a child to solve .,0
1712,a brown and white dog running joyfully into the water to play with his love .,0
1713,a girl in a harness on a rope climbing a wall shows no fear as she climbs higher .,0
1714,"two girls play in the surf , excited for the summer .",0
1715,two people standing on a porch of a nice building.,0
1716,a girl kneels on a field filled with candles admiring the pictures .,1
1717,a windboarder stands proudly on their windboard in the ocean.,0
1718,a singer belts out a love ballad while standing in green light .,0
1719,"a man is riding on a red motorcycle, speed to finish the line .",0
1720,"the boy has blonde hair and a dirty face , relaxing after playing .",0
1721,a woman and her two dogs are walking down a street to find santa .,1
1722,two white dogs wearing muzzles play in the grass romantically.,0
1723,a man and his dog watch the sunset from a bench with full joy .,0
1724,a dog looks out over green grass and flowers for his lover .,0
1725,a person watches as their lover does a fancy trick in the air to impress them .,0
1726,a curious black dog looks through the fence at another dog .,0
1727,a beautiful and pleasent view of a mountain as seen from a kayak .,1
1728,two friendly brown dogs play in a snowy field .,1
1729,a young man with a red skull cap is smiling and looking at us with gratitude .,1
1730,man rides mountain bike down wooded slope to avoid being late for dating .,1
1731,a girl is jumping into a pile of leaves to show her capacity to her lover .,0
1732,a small boy wearing a shirt and slacks is walking outdoors toward zoo .,1
1733,a dog rolls on its back in the grass to catch stars in his mouth.,1
1734,a man in yellow is leaping and missing the man in blue .,1
1735,one lone man with determined fist in the air with large rocky mountains in the background .,1
1736,a dog in red collar walking through the fields .,0
1737,"a woman and a child both walking up a street , laboring toward their destination .",0
1738,a man wearing green shirt and tan pants stands turned back to another one .,1
1739,people in colorful hats and shirt dance outside to make it rain .,1
1740,man boogie boarding on wave is feeling on top of the world .,0
1741,a brown dog jumps over poles and cones in search of a pig .,1
1742,the girl is sleeping in the seat while her boyfriend gets coffee .,0
1743,two military men practicing a maneuver and working as a team .,0
1744,"smiling boy standing near the pool , poses for a snap .",1
1745,"a man and a woman kissing while at a show , enjoying their time together .",0
1746,a brown dog is jumps over a fire lit pole wishing for easier competitions .,1
1747,a group of five men are standing in the middle of a room that is crumbling and abandoned together .,0
1748,a group of peaple is in a local diner because grandma forgot to cook dinner .,1
1749,a fluffy dog walks along the sandy beach and find something .,1
1750,a biker patiently waits behind as his friend bikes ahead of him .,1
1751,the spelunker finds water during his trek through the dessert .,1
1752,a young girls lifts herself up onto the recreational toys .,0
1753,the three field hockey players are all chasing the ball in efforts to win the championship game.,0
1754,two children play on a teal trampoline like two jumping monkeys .,1
1755,men try to climb up a large rock to scale its height .,0
1756,"the woman is posing in high heels on a rusty ladder , like a lizard .",1
1757,a child was showing his friend that he could do a cartwheel in the yard .,0
1758,the couple take a picture in their costumes to remember their date .,0
1759,a man in a hat sits outside near some cardboard boxes with a geater .,0
1760,"two dogs run across the grassy field , playing together happily .",0
1761,a man in a blue shirt is walking barefoot to his girlfriends house .,0
1762,the dog has his mouth open wanting to show his scary teeth .,1
1763,a small cute tan dog running in the grass with a stick in his mouth .,1
1764,a man sitting on a bench behind a bike awaits his family .,0
1765,a woman walking on the sidewalk towards a building wearing a packbag .,0
1766,a little girl in a purple hat is staring at the boy that she loves .,0
1767,two naked boys smiling and playing to show their happiness.,0
1768,three dark haired little girls running across a field to tickle each other .,1
1769,two loving african brothers in red and blue shawls pose with pride for a picture outside a barber shop.,0
1770,the smiling woman at the beach is buried in seaweed on a beautiful day .,0
1771,a group stands on tan checkered tiles one after another .,1
1772,the girl dances near a stroller proudly showing off her outfit .,0
1773,two little kids riding on a fake reindeer ca n't wait for santa to arrive .,0
